,query1,query2,size,siamese_distance,average_image_time_query1,average_image_time_query2,patch_retrieval_time,image_comparison_time,total_time
8,DME5,DME3,"(496, 512)",60.43284606933594,0.6250481605529785,0.22201275825500488,0.001996755599975586,0.12298703193664551,0.346996545791626
1,DME5,DME10,"(496, 512)",60.994441986083984,0.6250481605529785,0.4688115119934082,0.001001119613647461,0.12899994850158691,0.5988125801086426
2,DME5,DME11,"(496, 512)",61.018699645996094,0.6250481605529785,0.8012003898620605,0.0009717941284179688,0.12400031089782715,0.9261724948883057
5,DME5,DME14,"(496, 512)",61.30921173095703,0.6250481605529785,0.6536605358123779,0.0,0.11801815032958984,0.7726821899414062
7,DME5,DME2,"(496, 512)",61.436954498291016,0.6250481605529785,0.6924002170562744,0.0009996891021728516,0.12000370025634766,0.8144032955169678
13,DME5,DME9,"(496, 512)",61.49195098876953,0.6250481605529785,0.16503071784973145,0.0009706020355224609,0.11800074577331543,0.28400206565856934
4,DME5,DME13,"(496, 512)",61.61799240112305,0.6250481605529785,0.7320499420166016,0.0009999275207519531,0.12800002098083496,0.8610498905181885
9,DME5,DME4,"(496, 512)",61.66970443725586,0.6250481605529785,0.22502923011779785,0.0010001659393310547,0.12196922302246094,0.34799861907958984
19,DME5,NORMAL15,"(496, 512)",61.69870376586914,0.6250481605529785,0.23001790046691895,0.0010013580322265625,0.1199800968170166,0.3509993553161621
14,DME5,NORMAL1,"(496, 512)",61.73565673828125,0.6250481605529785,0.22501444816589355,0.0009906291961669922,0.12597966194152832,0.3529973030090332
16,DME5,NORMAL12,"(496, 512)",61.789817810058594,0.6250481605529785,0.2310171127319336,0.0009984970092773438,0.1209862232208252,0.35300183296203613
20,DME5,NORMAL2,"(496, 512)",61.79218673706055,0.6250481605529785,0.2259829044342041,0.0010018348693847656,0.12299919128417969,0.35098767280578613
21,DME5,NORMAL3,"(496, 512)",61.82707595825195,0.6250481605529785,0.22404956817626953,0.0009722709655761719,0.12800288200378418,0.3530247211456299
0,DME5,DME1,"(496, 512)",61.82731246948242,0.6250481605529785,0.9460451602935791,0.0010006427764892578,0.2240009307861328,1.1720457077026367
12,DME5,DME8,"(496, 512)",61.84678268432617,0.6250481605529785,0.16203045845031738,0.0009899139404296875,0.12297940254211426,0.2870004177093506
23,DME5,NORMAL5,"(496, 512)",61.917755126953125,0.6250481605529785,0.22903919219970703,0.0009713172912597656,0.1210479736328125,0.35208988189697266
18,DME5,NORMAL14,"(496, 512)",61.983638763427734,0.6250481605529785,0.22902655601501465,0.0009717941284179688,0.118011474609375,0.3490126132965088
25,DME5,NORMAL7,"(496, 512)",61.99281311035156,0.6250481605529785,0.22299981117248535,0.0010066032409667969,0.12403631210327148,0.34804272651672363
10,DME5,DME6,"(496, 512)",62.003292083740234,0.6250481605529785,0.22303175926208496,0.00099945068359375,0.12797093391418457,0.3520021438598633
24,DME5,NORMAL6,"(496, 512)",62.01125717163086,0.6250481605529785,0.22895050048828125,0.0010006427764892578,0.11800074577331543,0.34795188903808594
6,DME5,DME15,"(496, 512)",62.05291748046875,0.6250481605529785,0.9929389953613281,0.0,0.12196826934814453,1.1158802509307861
26,DME5,NORMAL8,"(496, 512)",62.06450271606445,0.6250481605529785,0.23995733261108398,0.0010204315185546875,0.11598038673400879,0.35695815086364746
11,DME5,DME7,"(496, 512)",62.069122314453125,0.6250481605529785,0.16102838516235352,0.0,0.12697124481201172,0.28799962997436523
17,DME5,NORMAL13,"(496, 512)",62.0746955871582,0.6250481605529785,0.22100257873535156,0.0009982585906982422,0.12596988677978516,0.34899210929870605
22,DME5,NORMAL4,"(496, 512)",62.07780456542969,0.6250481605529785,0.22795844078063965,0.00099945068359375,0.11700177192687988,0.34697604179382324
27,DME5,NORMAL9,"(496, 512)",62.11426544189453,0.6250481605529785,0.22299838066101074,0.0010237693786621094,0.11897635459899902,0.3429985046386719
15,DME5,NORMAL10,"(496, 512)",62.13451385498047,0.6250481605529785,0.22400116920471191,0.0010001659393310547,0.12797784805297852,0.3529791831970215
3,DME5,DME12,"(496, 512)",62.14851379394531,0.6250481605529785,0.7430133819580078,0.0009987354278564453,0.12300872802734375,0.867020845413208
