,query1,query2,size,siamese_distance,average_image_time_query1,average_image_time_query2,patch_retrieval_time,image_comparison_time,total_time
17,AMD2,DME12,"(496, 512)",61.23318099975586,0.3990011215209961,1.1200003623962402,0.001001119613647461,0.14099884033203125,1.262000322341919
24,AMD2,DME5,"(496, 512)",61.25049591064453,0.3990011215209961,0.3730001449584961,0.0009975433349609375,0.13800048828125,0.518998384475708
25,AMD2,DME6,"(496, 512)",61.30061340332031,0.3990011215209961,0.221022367477417,0.0010006427764892578,0.12797880172729492,0.35000181198120117
7,AMD2,AMD3,"(496, 512)",61.303653717041016,0.3990011215209961,0.35274291038513184,0.001998424530029297,0.13852334022521973,0.49326467514038086
20,AMD2,DME15,"(496, 512)",61.34797286987305,0.3990011215209961,1.1839699745178223,0.0010025501251220703,0.11799860000610352,1.3049705028533936
23,AMD2,DME4,"(496, 512)",61.366737365722656,0.3990011215209961,0.751995325088501,0.0009992122650146484,0.12300324440002441,0.8809981346130371
13,AMD2,AMD9,"(496, 512)",61.37921142578125,0.3990011215209961,1.7090058326721191,0.0019953250885009766,0.14899849891662598,1.8609840869903564
12,AMD2,AMD8,"(496, 512)",61.434879302978516,0.3990011215209961,0.2988255023956299,0.0019659996032714844,0.12801265716552734,0.4297909736633301
9,AMD2,AMD5,"(496, 512)",61.459835052490234,0.3990011215209961,1.648188829421997,0.0010175704956054688,0.12198019027709961,1.7721850872039795
26,AMD2,DME7,"(496, 512)",61.47446823120117,0.3990011215209961,0.18195223808288574,0.001001596450805664,0.14499664306640625,0.3289971351623535
14,AMD2,DME1,"(496, 512)",61.48843002319336,0.3990011215209961,0.7299995422363281,0.0010235309600830078,0.12097668647766113,0.8529989719390869
27,AMD2,DME8,"(496, 512)",61.511592864990234,0.3990011215209961,0.16600441932678223,0.0009968280792236328,0.14599943161010742,0.3130006790161133
8,AMD2,AMD4,"(496, 512)",61.51178741455078,0.3990011215209961,0.6353893280029297,0.0010020732879638672,0.15600275993347168,0.7933948040008545
6,AMD2,AMD15,"(496, 512)",61.521751403808594,0.3990011215209961,0.30530762672424316,0.0019559860229492188,0.13501858711242676,0.44228219985961914
10,AMD2,AMD6,"(496, 512)",61.52463912963867,0.3990011215209961,0.6070032119750977,0.0010004043579101562,0.16399836540222168,0.7720019817352295
4,AMD2,AMD13,"(496, 512)",61.526981353759766,0.3990011215209961,0.2155594825744629,0.00099945068359375,0.11499929428100586,0.3325462341308594
5,AMD2,AMD14,"(496, 512)",61.534080505371094,0.3990011215209961,1.7954204082489014,0.0020356178283691406,0.13496685028076172,1.9334261417388916
18,AMD2,DME13,"(496, 512)",61.554222106933594,0.3990011215209961,1.114999771118164,0.0009989738464355469,0.1380000114440918,1.2549998760223389
22,AMD2,DME3,"(496, 512)",61.58842468261719,0.3990011215209961,0.8010025024414062,0.0009965896606445312,0.13700270652770996,0.9440014362335205
1,AMD2,AMD10,"(496, 512)",61.61367416381836,0.3990011215209961,1.6441574096679688,0.001039266586303711,0.12497901916503906,1.7701756954193115
21,AMD2,DME2,"(496, 512)",61.62519836425781,0.3990011215209961,0.709022045135498,0.0010008811950683594,0.132979154586792,0.8440024852752686
3,AMD2,AMD12,"(496, 512)",61.654178619384766,0.3990011215209961,0.3024110794067383,0.0009999275207519531,0.11999082565307617,0.424393892288208
19,AMD2,DME14,"(496, 512)",61.67551040649414,0.3990011215209961,1.1810011863708496,0.0009989738464355469,0.12102937698364258,1.3030295372009277
28,AMD2,DME9,"(496, 512)",61.68156051635742,0.3990011215209961,0.21100234985351562,0.0010004043579101562,0.12599611282348633,0.3379988670349121
16,AMD2,DME11,"(496, 512)",61.714385986328125,0.3990011215209961,1.2789928913116455,0.0010006427764892578,0.12001371383666992,1.4010121822357178
0,AMD2,AMD1,"(496, 512)",61.776615142822266,0.3990011215209961,0.5735471248626709,0.0009999275207519531,0.40293240547180176,0.9784789085388184
2,AMD2,AMD11,"(496, 512)",61.819332122802734,0.3990011215209961,0.6090610027313232,0.002997159957885742,0.14694452285766602,0.7600216865539551
15,AMD2,DME10,"(496, 512)",61.84404373168945,0.3990011215209961,0.8169994354248047,0.0010187625885009766,0.11998319625854492,0.9380013942718506
11,AMD2,AMD7,"(496, 512)",61.86631774902344,0.3990011215209961,1.2065777778625488,0.0010004043579101562,0.12201380729675293,1.3305935859680176
