,query1,query2,size,siamese_distance,average_image_time_query1,average_image_time_query2,patch_retrieval_time,image_comparison_time,total_time
22,NORMAL15,DME2,"(496, 512)",63.36298751831055,0.20099973678588867,0.19851350784301758,0.0010001659393310547,0.11899948120117188,0.3185131549835205
20,NORMAL15,DME14,"(496, 512)",63.40086364746094,0.20099973678588867,0.14602160453796387,0.0010046958923339844,0.11899495124816895,0.2660212516784668
16,NORMAL15,DME10,"(496, 512)",63.44609069824219,0.20099973678588867,0.08002066612243652,0.0009999275207519531,0.11898612976074219,0.20000672340393066
6,NORMAL15,AMD15,"(496, 512)",63.52790451049805,0.20099973678588867,0.10002017021179199,0.0009999275207519531,0.12009763717651367,0.22111773490905762
12,NORMAL15,AMD7,"(496, 512)",63.53007125854492,0.20099973678588867,0.19602084159851074,0.0009801387786865234,0.11899876594543457,0.31599974632263184
0,NORMAL15,AMD1,"(496, 512)",63.54285430908203,0.20099973678588867,0.10200071334838867,0.0010149478912353516,0.11996316909790039,0.22297883033752441
7,NORMAL15,AMD2,"(496, 512)",63.59235763549805,0.20099973678588867,0.10299921035766602,0.0009989738464355469,0.11800122261047363,0.2219994068145752
8,NORMAL15,AMD3,"(496, 512)",63.608097076416016,0.20099973678588867,0.10000419616699219,0.0009946823120117188,0.11823153495788574,0.21923041343688965
17,NORMAL15,DME11,"(496, 512)",63.6697998046875,0.20099973678588867,0.14799189567565918,0.0010004043579101562,0.11799955368041992,0.26699185371398926
23,NORMAL15,DME3,"(496, 512)",63.73700714111328,0.20099973678588867,0.2009906768798828,0.0009999275207519531,0.11898255348205566,0.32097315788269043
2,NORMAL15,AMD11,"(496, 512)",63.773643493652344,0.20099973678588867,0.07702112197875977,0.0010001659393310547,0.1179800033569336,0.19600129127502441
1,NORMAL15,AMD10,"(496, 512)",63.87144470214844,0.20099973678588867,0.19102144241333008,0.0020089149475097656,0.11796808242797852,0.31099843978881836
