,query1,query2,size,siamese_distance,average_image_time_query1,average_image_time_query2,patch_retrieval_time,image_comparison_time,total_time
12,AMD11,AMD8,"(496, 512)",61.138946533203125,0.07599830627441406,0.07802200317382812,0.0009999275207519531,0.11699581146240234,0.19601774215698242
4,AMD11,AMD14,"(496, 512)",61.301116943359375,0.07599830627441406,0.20603084564208984,0.0009992122650146484,0.11951541900634766,0.32654547691345215
13,AMD11,AMD9,"(496, 512)",61.3112907409668,0.07599830627441406,0.1960008144378662,0.00099945068359375,0.11904215812683105,0.316042423248291
23,AMD11,DME4,"(496, 512)",61.35934066772461,0.07599830627441406,0.20102167129516602,0.001010894775390625,0.12296867370605469,0.32500123977661133
7,AMD11,AMD3,"(496, 512)",61.38451385498047,0.07599830627441406,0.09700155258178711,0.0010211467742919922,0.11898422241210938,0.21700692176818848
3,AMD11,AMD13,"(496, 512)",61.43906021118164,0.07599830627441406,0.07802891731262207,0.0010018348693847656,0.11896944046020508,0.19800019264221191
18,AMD11,DME13,"(496, 512)",61.46694564819336,0.07599830627441406,0.14400291442871094,0.0009963512420654297,0.11699962615966797,0.26199889183044434
27,AMD11,DME8,"(496, 512)",61.48638916015625,0.07599830627441406,0.14801955223083496,0.0009765625,0.11889910697937012,0.2678952217102051
14,AMD11,DME1,"(496, 512)",61.488548278808594,0.07599830627441406,0.19796156883239746,0.0009961128234863281,0.11900782585144043,0.3179655075073242
21,AMD11,DME2,"(496, 512)",61.5020866394043,0.07599830627441406,0.20099329948425293,0.0009758472442626953,0.11804485321044922,0.32001399993896484
28,AMD11,DME9,"(496, 512)",61.508872985839844,0.07599830627441406,0.14400839805603027,0.001001119613647461,0.11599946022033691,0.26100897789001465
1,AMD11,AMD10,"(496, 512)",61.512229919433594,0.07599830627441406,0.19303345680236816,0.0010027885437011719,0.11966204643249512,0.31369829177856445
22,AMD11,DME3,"(496, 512)",61.583778381347656,0.07599830627441406,0.19799304008483887,0.0009980201721191406,0.11697983741760254,0.3169698715209961
5,AMD11,AMD15,"(496, 512)",61.5859489440918,0.07599830627441406,0.0970005989074707,0.001999378204345703,0.1201772689819336,0.21917724609375
9,AMD11,AMD5,"(496, 512)",61.61636734008789,0.07599830627441406,0.07802867889404297,0.0019686222076416016,0.11787891387939453,0.1978762149810791
15,AMD11,DME10,"(496, 512)",61.621849060058594,0.07599830627441406,0.07499217987060547,0.0010001659393310547,0.11804032325744629,0.1940326690673828
17,AMD11,DME12,"(496, 512)",61.6262092590332,0.07599830627441406,0.1460273265838623,0.0009655952453613281,0.1198263168334961,0.2668192386627197
25,AMD11,DME6,"(496, 512)",61.63328552246094,0.07599830627441406,0.19900155067443848,0.0009987354278564453,0.11901521682739258,0.3190155029296875
2,AMD11,AMD12,"(496, 512)",61.64606857299805,0.07599830627441406,0.07703661918640137,0.000995635986328125,0.11896824836730957,0.19700050354003906
24,AMD11,DME5,"(496, 512)",61.666893005371094,0.07599830627441406,0.20102143287658691,0.0009758472442626953,0.11892938613891602,0.3209266662597656
16,AMD11,DME11,"(496, 512)",61.67884063720703,0.07599830627441406,0.14897966384887695,0.0009989738464355469,0.12500643730163574,0.27498507499694824
26,AMD11,DME7,"(496, 512)",61.690696716308594,0.07599830627441406,0.14652299880981445,0.0009701251983642578,0.12000370025634766,0.26749682426452637
8,AMD11,AMD4,"(496, 512)",61.69267654418945,0.07599830627441406,0.07703900337219238,0.0009694099426269531,0.12200474739074707,0.2000131607055664
20,AMD11,DME15,"(496, 512)",61.698936462402344,0.07599830627441406,0.1500077247619629,0.0009698867797851562,0.12202215194702148,0.27299976348876953
10,AMD11,AMD6,"(496, 512)",61.724525451660156,0.07599830627441406,0.0750272274017334,0.00099945068359375,0.11800575256347656,0.1940324306488037
19,AMD11,DME14,"(496, 512)",61.733970642089844,0.07599830627441406,0.14802217483520508,0.0010128021240234375,0.11743712425231934,0.26647210121154785
11,AMD11,AMD7,"(496, 512)",61.74565505981445,0.07599830627441406,0.1930229663848877,0.0010030269622802734,0.12078309059143066,0.31480908393859863
0,AMD11,AMD1,"(496, 512)",61.771949768066406,0.07599830627441406,0.10800886154174805,0.0009706020355224609,0.11948227882385254,0.22846174240112305
6,AMD11,AMD2,"(496, 512)",61.88109588623047,0.07599830627441406,0.10002589225769043,0.0009987354278564453,0.11699962615966797,0.21802425384521484
