,query1,query2,size,siamese_distance,average_image_time_query1,average_image_time_query2,patch_retrieval_time,image_comparison_time,total_time
1,DME1,AMD10,"(496, 512)",59.88936996459961,0.2330000400543213,0.2049849033355713,0.0009717941284179688,0.11599922180175781,0.32299256324768066
8,DME1,AMD3,"(496, 512)",60.063682556152344,0.2330000400543213,0.10899019241333008,0.0009996891021728516,0.11700057983398438,0.2279984951019287
2,DME1,AMD11,"(496, 512)",60.3382682800293,0.2330000400543213,0.08500003814697266,0.0009996891021728516,0.11599993705749512,0.20199966430664062
22,DME1,DME3,"(496, 512)",60.634796142578125,0.2330000400543213,0.20799946784973145,0.0,0.11500144004821777,0.32398390769958496
7,DME1,AMD2,"(496, 512)",60.69621658325195,0.2330000400543213,0.1080007553100586,0.0010006427764892578,0.11600136756896973,0.22600173950195312
12,DME1,AMD7,"(496, 512)",60.8934211730957,0.2330000400543213,0.20201444625854492,0.0009980201721191406,0.11597084999084473,0.3189833164215088
16,DME1,DME11,"(496, 512)",61.099029541015625,0.2330000400543213,0.15799736976623535,0.0,0.11800765991210938,0.27699995040893555
6,DME1,AMD15,"(496, 512)",61.153167724609375,0.2330000400543213,0.10298395156860352,0.0010001659393310547,0.11500000953674316,0.220001220703125
0,DME1,AMD1,"(496, 512)",61.17080307006836,0.2330000400543213,0.11702966690063477,0.0009992122650146484,2.0845532417297363,2.2035834789276123
15,DME1,DME10,"(496, 512)",61.188751220703125,0.2330000400543213,0.08102154731750488,0.0010004043579101562,0.12098360061645508,0.20400524139404297
3,DME1,AMD12,"(496, 512)",61.20225524902344,0.2330000400543213,0.08100056648254395,0.0009989738464355469,0.11600232124328613,0.19800186157226562
10,DME1,AMD5,"(496, 512)",61.35548400878906,0.2330000400543213,0.0820009708404541,0.0009970664978027344,0.11797833442687988,0.20198965072631836
19,DME1,DME14,"(496, 512)",61.39125061035156,0.2330000400543213,0.15302538871765137,0.0009996891021728516,0.11597156524658203,0.26999664306640625
21,DME1,DME2,"(496, 512)",61.502132415771484,0.2330000400543213,0.2219991683959961,0.0009999275207519531,0.11701726913452148,0.34001636505126953
14,DME1,AMD9,"(496, 512)",61.50815963745117,0.2330000400543213,0.20499849319458008,0.0009999275207519531,0.11800122261047363,0.3250002861022949
4,DME1,AMD13,"(496, 512)",61.568294525146484,0.2330000400543213,0.08703279495239258,0.0,0.11696791648864746,0.20400071144104004
13,DME1,AMD8,"(496, 512)",61.57513427734375,0.2330000400543213,0.08100032806396484,0.0009984970092773438,0.11500191688537598,0.19700074195861816
23,DME1,DME4,"(496, 512)",61.60213088989258,0.2330000400543213,0.2119920253753662,0.00099945068359375,0.11700010299682617,0.33099913597106934
28,DME1,DME9,"(496, 512)",61.62482452392578,0.2330000400543213,0.15602850914001465,0.0010013580322265625,0.11596918106079102,0.2729990482330322
5,DME1,AMD14,"(496, 512)",61.64039611816406,0.2330000400543213,0.20999979972839355,0.0009992122650146484,0.12199997901916504,0.33299899101257324
9,DME1,AMD4,"(496, 512)",61.705657958984375,0.2330000400543213,0.08199644088745117,0.0009987354278564453,0.11498236656188965,0.19797754287719727
25,DME1,DME6,"(496, 512)",61.71743392944336,0.2330000400543213,0.2070002555847168,0.0010001659393310547,0.11599898338317871,0.32499003410339355
17,DME1,DME12,"(496, 512)",61.76409912109375,0.2330000400543213,0.1530284881591797,0.00099945068359375,0.11698579788208008,0.27200770378112793
26,DME1,DME7,"(496, 512)",61.767452239990234,0.2330000400543213,0.15800023078918457,0.0,0.11800050735473633,0.27700114250183105
24,DME1,DME5,"(496, 512)",61.82731246948242,0.2330000400543213,0.22103023529052734,0.0010006427764892578,0.11897850036621094,0.34100937843322754
18,DME1,DME13,"(496, 512)",61.83275604248047,0.2330000400543213,0.15402007102966309,0.0010006427764892578,0.11997199058532715,0.27599072456359863
20,DME1,DME15,"(496, 512)",61.952110290527344,0.2330000400543213,0.16097569465637207,0.0010013580322265625,0.11700010299682617,0.2789771556854248
11,DME1,AMD6,"(496, 512)",62.00865936279297,0.2330000400543213,0.0820157527923584,0.0010013580322265625,0.11796832084655762,0.20199990272521973
27,DME1,DME8,"(496, 512)",62.189823150634766,0.2330000400543213,0.1529991626739502,0.0009996891021728516,0.11900138854980469,0.274000883102417
