,query1,query2,size,siamese_distance,average_image_time_query1,average_image_time_query2,patch_retrieval_time,image_comparison_time,total_time
21,NORMAL15,NORMAL3,"(496, 512)",63.18505096435547,0.20448541641235352,0.1980268955230713,0.0010001659393310547,0.1200110912322998,0.31903815269470215
24,NORMAL15,NORMAL6,"(496, 512)",63.350250244140625,0.20448541641235352,0.19902396202087402,0.0009758472442626953,0.11702752113342285,0.31702733039855957
17,NORMAL15,NORMAL12,"(496, 512)",63.37018585205078,0.20448541641235352,0.23003530502319336,0.0009894371032714844,0.1141347885131836,0.34515953063964844
15,NORMAL15,NORMAL1,"(496, 512)",63.42119216918945,0.20448541641235352,0.2089681625366211,0.0010004043579101562,0.11605405807495117,0.3260226249694824
12,NORMAL15,DME7,"(496, 512)",63.519996643066406,0.20448541641235352,0.182999849319458,0.0010004043579101562,0.11900639533996582,0.303006649017334
26,NORMAL15,NORMAL8,"(496, 512)",63.53438949584961,0.20448541641235352,0.20499944686889648,0.0009765625,0.1170039176940918,0.3229799270629883
3,NORMAL15,DME12,"(496, 512)",63.56705093383789,0.20448541641235352,0.14797735214233398,0.0009992122650146484,0.11400270462036133,0.26297926902770996
9,NORMAL15,DME4,"(496, 512)",63.60334396362305,0.20448541641235352,0.2040238380432129,0.0009751319885253906,0.11462974548339844,0.3196287155151367
25,NORMAL15,NORMAL7,"(496, 512)",63.65359115600586,0.20448541641235352,0.20897316932678223,0.001001119613647461,0.11600637435913086,0.32598066329956055
11,NORMAL15,DME6,"(496, 512)",63.70729064941406,0.20448541641235352,0.2030191421508789,0.000997781753540039,0.11597204208374023,0.3199889659881592
16,NORMAL15,NORMAL10,"(496, 512)",63.73011779785156,0.20448541641235352,0.21297311782836914,0.0010044574737548828,0.12299466133117676,0.3369722366333008
22,NORMAL15,NORMAL4,"(496, 512)",63.7335090637207,0.20448541641235352,0.20701241493225098,0.0009989738464355469,0.11397886276245117,0.3219902515411377
10,NORMAL15,DME5,"(496, 512)",63.74412155151367,0.20448541641235352,0.20300030708312988,0.0009992122650146484,0.1132204532623291,0.31721997261047363
20,NORMAL15,NORMAL2,"(496, 512)",63.83814239501953,0.20448541641235352,0.19902849197387695,0.0009844303131103516,0.11696219444274902,0.31697511672973633
6,NORMAL15,DME15,"(496, 512)",63.879642486572266,0.20448541641235352,0.15203046798706055,0.00099945068359375,0.11597013473510742,0.2690000534057617
0,NORMAL15,DME1,"(496, 512)",63.882205963134766,0.20448541641235352,0.19899654388427734,0.0009999275207519531,0.11401677131652832,0.3140132427215576
13,NORMAL15,DME8,"(496, 512)",63.9584846496582,0.20448541641235352,0.16199254989624023,0.0010004043579101562,0.11999869346618652,0.2829916477203369
27,NORMAL15,NORMAL9,"(496, 512)",64.04524993896484,0.20448541641235352,0.20197677612304688,0.0010216236114501953,0.2065722942352295,0.40957069396972656
23,NORMAL15,NORMAL5,"(496, 512)",64.04863739013672,0.20448541641235352,0.20399856567382812,0.0010006427764892578,0.11599898338317871,0.3209981918334961
4,NORMAL15,DME13,"(496, 512)",64.0927505493164,0.20448541641235352,0.15400052070617676,0.0009970664978027344,0.11600041389465332,0.2709980010986328
19,NORMAL15,NORMAL14,"(496, 512)",64.12181091308594,0.20448541641235352,0.20200085639953613,0.0010211467742919922,0.11501383781433105,0.3180358409881592
18,NORMAL15,NORMAL13,"(496, 512)",64.20024871826172,0.20448541641235352,0.20505118370056152,0.0009710788726806641,0.11799836158752441,0.3240206241607666
14,NORMAL15,DME9,"(496, 512)",64.55670166015625,0.20448541641235352,0.14800143241882324,0.0009989738464355469,0.11400198936462402,0.2630023956298828
7,NORMAL15,DME2,"(496, 512)",64.63233184814453,0.20448541641235352,0.20317625999450684,0.0010247230529785156,0.11496758460998535,0.3191685676574707
5,NORMAL15,DME14,"(496, 512)",64.95882415771484,0.20448541641235352,0.1509997844696045,0.0009996891021728516,0.11600065231323242,0.26800012588500977
1,NORMAL15,DME10,"(496, 512)",65.28248596191406,0.20448541641235352,0.07598376274108887,0.0009989738464355469,0.11401152610778809,0.1909942626953125
2,NORMAL15,DME11,"(496, 512)",65.36416625976562,0.20448541641235352,0.1469895839691162,0.0009996891021728516,0.11600041389465332,0.2639896869659424
8,NORMAL15,DME3,"(496, 512)",65.63728332519531,0.20448541641235352,0.2022266387939453,0.0007729530334472656,0.11801481246948242,0.32199978828430176
